audio_path,text,duration
data/TRAIN/DR4/MCDR0/SI1784.WAV,there_was_a_grunt_curiously_inarticulate_like_that_of_an_animal_in_pain,78132
data/TRAIN/DR4/MTAS0/SX35.WAV,help_celebrate_your_brothers_success,31130
data/TRAIN/DR5/FTLG0/SX123.WAV,a_screwdriver_is_made_from_vodka_and_orange_juice,53044
data/TRAIN/DR1/MKLS0/SI1437.WAV,a_concurrent_effort_is_needed_to_make_oceanographic_data_useful_on_the_spot,90010
data/TRAIN/DR5/MBGT0/SX441.WAV,dont_look_for_group_valuables_in_a_bank_vault,43316
data/TRAIN/DR7/MSAH1/SI1679.WAV,deep_enough_he_decided,23450
data/TRAIN/DR8/FPLS0/SX60.WAV,the_legislature_met_to_judge_the_state_of_public_education,53146
data/TRAIN/DR7/MKAG0/SX439.WAV,that_stinging_vapor_was_caused_by_chloride_vaporization,58471
data/TRAIN/DR1/MCPM0/SX114.WAV,the_cartoon_features_a_muskrat_and_a_tadpole,42906
data/TRAIN/DR7/FREH0/SI685.WAV,at_any_rate_it_shows_us_how_immaterial_we_are,41165
data/TRAIN/DR3/MJDA0/SI2291.WAV,that_is_only_partly_non_nonsense_he_began,52020
data/TRAIN/DR3/MTPG0/SX123.WAV,a_screwdriver_is_made_from_vodka_and_orange_juice,41472
data/TRAIN/DR6/FTAJ0/SI1329.WAV,this_birth_length_seems_to_be_typical,32461
data/TRAIN/DR3/MKXL0/SX105.WAV,you_must_explicitly_delete_files,37274
data/TRAIN/DR6/FBCH0/SI1586.WAV,your_voice_is_delightful_he_approved_with_a_warm_smile,60416
data/TRAIN/DR2/MJPM0/SX378.WAV,i_just_saw_jim_near_the_new_archeological_museum,49050
data/TRAIN/DR2/FSKL0/SI2159.WAV,her_face_seemed_to_float_in_an_implausibly_bright_shaft_of_sunlight,64205
data/TRAIN/DR4/MCDR0/SX434.WAV,each_stag_surely_finds_a_big_fawn,41064
data/TRAIN/DR7/MDPB0/SX56.WAV,academic_aptitude_guarantees_your_diploma,42599
data/TRAIN/DR6/MSMR0/SX145.WAV,too_much_curiosity_can_get_you_into_trouble,46388
data/TRAIN/DR3/MREH1/SI1599.WAV,they_moved_toward_the_skiffs_with_shocking_eagerness_elbowing_and_shoving,81101
data/TRAIN/DR4/FPAF0/SI2314.WAV,but_everybody_calls_you_junior,30106
data/TRAIN/DR7/FCJS0/SI1607.WAV,he_travelled_all_over_the_world,28160
data/TRAIN/DR3/MRJB1/SI1413.WAV,in_most_discussions_of_this_phenomenon_the_figures_are_substantially_inflated,82637
data/TRAIN/DR5/MVLO0/SI1777.WAV,were_you_on_duty_here_two_weeks_ago,36558
data/TRAIN/DR1/FKFB0/SI2238.WAV,his_lips_felt_glued_together,35226
data/TRAIN/DR4/FKLC0/SI985.WAV,bathing_the_itching_parts_with_kerosene_gave_relief_and_also_killed_the_pests,81511
data/TRAIN/DR7/MBOM0/SI2274.WAV,no_he_didnt_know_of_any_handyman_carpenter,40244
data/TRAIN/DR3/MDTB0/SX300.WAV,amoebas_change_shape_constantly,32768
data/TRAIN/DR1/FSJK1/SI696.WAV,some_have_walked_through_pain_and_sorrow_to_bring_you_their_message_of_hope,56525
data/TRAIN/DR3/MAPV0/SI1923.WAV,what_did_you_mean_by_that_rattlesnake_gag,43828
data/TRAIN/DR6/MSJK0/SX156.WAV,our_experiments_positive_outcome_was_unexpected,53863
data/TRAIN/DR2/MRLR0/SX116.WAV,clasp_the_screw_in_your_left_hand,35021
data/TRAIN/DR1/MWAR0/SI1675.WAV,the_body_was_heavier_than_he_had_anticipated,43930
data/TRAIN/DR1/MMRP0/SI717.WAV,now_here_is_truly_a_marvel,39834
data/TRAIN/DR5/MWCH0/SI1895.WAV,it_might_hurt_you_though,20480
data/TRAIN/DR2/FLMA0/SI613.WAV,one_upmanship_is_practiced_by_both_sides_in_a_total_war,53863
data/TRAIN/DR4/MESG0/SI702.WAV,we_have_also_seen_the_power_of_faith_at_work_among_us,69940
data/TRAIN/DR2/MKAH0/SI898.WAV,where_can_we_get_this_cereal_he_likes_so_much,43316
data/TRAIN/DR5/MREW1/SX150.WAV,vietnamese_cuisine_is_exquisite,36557
data/TRAIN/DR7/MSAH1/SI2309.WAV,well_wait_until_you_finish_what_youve_got_davy,39732
data/TRAIN/DR3/MDWM0/SI2176.WAV,watch_it_big_shot_a_hoarse_voice_yelled_back,42496
data/TRAIN/DR7/MSDB0/SX197.WAV,draw_each_graph_on_a_new_axis,28468
data/TRAIN/DR3/FJLG0/SX359.WAV,the_system_may_break_down_soon_so_save_your_files_frequently,57754
data/TRAIN/DR8/FCLT0/SI1438.WAV,these_always_contain_metallic_inclusions,45671
data/TRAIN/DR2/FSKL0/SI899.WAV,home_made_sauerkraut_is_served_once_a_week,42701
data/TRAIN/DR3/FALK0/SI658.WAV,the_straight_line_would_symbolize_its_uniqueness_the_circle_of_universality,78644
data/TRAIN/DR3/MDHS0/SI1530.WAV,no_one_will_even_suspect_that_it_is_your_work,41063
data/TRAIN/DR3/MRTC0/SI1458.WAV,a_domestic_automatic_washer_that_will_give_equivalent_results_may_be_used,74957
data/TRAIN/DR7/MBAR0/SX419.WAV,the_football_team_coach_has_a_watch_thin_as_a_dime,46900
data/TRAIN/DR2/MSAT0/SX356.WAV,diane_may_splurge_and_buy_a_turquoise_necklace,36967
data/TRAIN/DR3/MGAF0/SX22.WAV,when_all_else_fails_use_force,29287
data/TRAIN/DR5/MHMG0/SX285.WAV,rich_purchased_several_signed_lithographs,41370
data/TRAIN/DR7/MJRA0/SI1236.WAV,boy_you_aint_fooling_nobody_but_yourself,45261
data/TRAIN/DR1/FDML0/SX69.WAV,eat_your_raisins_outdoors_on_the_porch_steps,41064
data/TRAIN/DR5/MFER0/SX52.WAV,her_classical_performance_gained_critical_acclaim,37274
data/TRAIN/DR7/MKLR0/SX249.WAV,i_ate_every_oyster_on_noras_plate,42189
data/TRAIN/DR5/MTMT0/SI1748.WAV,its_still_unbelievable_that_it_was_murder,39425
data/TRAIN/DR3/MHJB0/SX387.WAV,the_giant_redwoods_shimmered_in_the_glistening_sun,40653
data/TRAIN/DR3/MLNS0/SI777.WAV,ease_in_any_extra_fullness_evenly_around,41677
data/TRAIN/DR4/MJSR0/SX164.WAV,curiosity_and_mediocrity_seldom_coexist,55604
data/TRAIN/DR4/MTQC0/SX91.WAV,the_misprint_provoked_an_immediate_disclaimer,56320
data/TRAIN/DR4/MDMA0/SX350.WAV,many_wealthy_tycoons_splurged_and_bought_both_a_yacht_and_a_schooner,73216
data/TRAIN/DR1/MRCG0/SI1428.WAV,index_words_and_electronic_switches_may_be_reserved_in_the_following_ways,77108
data/TRAIN/DR1/MWAR0/SX145.WAV,too_much_curiosity_can_get_you_into_trouble,43930
data/TRAIN/DR7/MBML0/SX269.WAV,do_atypical_farmers_grow_oats,37787
data/TRAIN/DR7/MDKS0/SX256.WAV,the_irate_actor_stomped_away_idiotically,46490
data/TRAIN/DR1/MPGH0/SX114.WAV,the_cartoon_features_a_muskrat_and_a_tadpole,36762
data/TRAIN/DR3/MAKB0/SX26.WAV,most_young_rise_early_every_morning,40141
data/TRAIN/DR8/FPLS0/SX150.WAV,vietnamese_cuisine_is_exquisite,33178
data/TRAIN/DR2/MJHI0/SX428.WAV,a_crab_challenged_me_but_a_quick_stab_vanquished_him,59700
data/TRAIN/DR4/MSMS0/SX443.WAV,a_lone_star_shone_in_the_early_evening_sky,43930
data/TRAIN/DR6/MTJU0/SX400.WAV,just_drop_notices_in_any_suggestion_box,47002
data/TRAIN/DR8/FMBG0/SI1160.WAV,neither_his_appetites_his_exacerbations_nor_his_despair_were_kin_to_yours,84481
data/TRAIN/DR1/MRSO0/SX39.WAV,barbs_gold_bracelet_was_a_graduation_present,49562
data/TRAIN/DR2/MDMT0/SI2341.WAV,yes_yes_well_let_you_know,24372
data/TRAIN/DR2/MDPS0/SX359.WAV,the_system_may_break_down_soon_so_save_your_files_frequently,56013
data/TRAIN/DR8/FNKL0/SX196.WAV,how_do_oysters_make_pearls,29082
data/TRAIN/DR3/MRJB1/SX120.WAV,the_coyote_bobcat_and_hyena_are_wild_animals,65229
data/TRAIN/DR3/FSJW0/SI1963.WAV,each_plane_carried_two_five_hundred_pound_bombs,48128
data/TRAIN/DR3/MJLG1/SI1642.WAV,youve_not_seemed_like_them_but_maybe_you_are,45159
data/TRAIN/DR4/MRSP0/SI2059.WAV,they_played_crack_the_whip_a_few_minutes_without_mishap,51712
data/TRAIN/DR3/FLJD0/SI1516.WAV,the_word_also_made_him_feel_hate_sincere_hate_for_those_so_labeled,79770
data/TRAIN/DR7/MDLR0/SX333.WAV,an_adult_male_baboons_teeth_are_not_suitable_for_eating_shellfish,66868
data/TRAIN/DR3/MDLC0/SX225.WAV,keep_the_thermometer_under_your_tongue,37684
data/TRAIN/DR3/MTKP0/SI454.WAV,if_you_destroy_confidence_in_banks_you_do_something_to_the_economy_he_said,70247
data/TRAIN/DR5/FBJL0/SI1552.WAV,outside_only_a_handful_of_reporters_remained,49050
data/TRAIN/DR2/FCAJ0/SI849.WAV,would_a_camera_club_be_useful_in_taking_pictures_pertinent_to_plant_safety,55911
data/TRAIN/DR7/MDLC1/SX445.WAV,what_is_this_large_thing_by_the_ironing_board,33485
data/TRAIN/DR3/FSKC0/SX426.WAV,a_moth_zig_zagged_along_the_path_through_ottos_garden,48640
data/TRAIN/DR5/FLJG0/SI981.WAV,a_chaw_of_tobacco_put_on_an_open_wound_was_both_antiseptic_and_healing,78029
data/TRAIN/DR7/MCRE0/SI1121.WAV,in_either_case_they_do_not_appreciate_the_private_detectives_zeal,58881
data/TRAIN/DR8/MRDM0/SI1044.WAV,residential_associations_struggle_to_insulate_themselves_against_intrusions,67175
data/TRAIN/DR6/MJRK0/SX70.WAV,did_you_eat_yet,18637
data/TRAIN/DR5/FTLG0/SX303.WAV,the_bluejay_flew_over_the_high_building,36456
data/TRAIN/DR5/MRVG0/SX240.WAV,its_not_easy_to_create_illuminating_examples,42292
data/TRAIN/DR7/MMDG0/SX70.WAV,did_you_eat_yet,16795
data/TRAIN/DR7/FPAB1/SI1471.WAV,he_looked_lazy_spoiled_a_little_querulous,53965
data/TRAIN/DR3/MHMR0/SX399.WAV,they_assume_no_burglar_will_ever_enter_here,38401
data/TRAIN/DR7/FJRP1/SX82.WAV,good_service_should_be_rewarded_by_big_tips,55706
data/TRAIN/DR3/MKXL0/SX285.WAV,rich_purchased_several_signed_lithographs,38503
data/TRAIN/DR1/MRAI0/SI792.WAV,but_fenced_or_unfenced_no_pool_side_is_the_place_for_running_or_horseplay,78439
data/TRAIN/DR3/MADC0/SX287.WAV,in_the_long_run_it_pays_to_buy_quality_clothing,48743
data/TRAIN/DR5/FTBW0/SI715.WAV,for_me_it_has_more_of_both_elements_than_the_majority_of_its_competitors,73421
data/TRAIN/DR7/MVRW0/SX135.WAV,technical_writers_can_abbreviate_in_bibliographies,45159
data/TRAIN/DR4/MPRK0/SI1727.WAV,check_the_overnighters_out,42907
data/TRAIN/DR4/FALR0/SX155.WAV,the_water_contained_too_much_chlorine_and_stung_his_eyes,48333
data/TRAIN/DR3/MWGR0/SX346.WAV,the_barracuda_recoiled_from_the_serpents_poisonous_fangs,54989
data/TRAIN/DR2/MRLR0/SX296.WAV,the_two_artists_exchanged_autographs,40039
data/TRAIN/DR4/MMGC0/SX315.WAV,bob_found_more_clams_at_the_oceans_edge,46388
data/TRAIN/DR4/MGAG0/SX241.WAV,the_hallway_opens_into_a_huge_chamber,34509
data/TRAIN/DR4/MLBC0/SX339.WAV,did_shawn_catch_that_big_goose_without_help,39527
data/TRAIN/DR7/MFXV0/SI1635.WAV,weve_got_plenty_of_time_to_think_about_that,33076
data/TRAIN/DR5/MSRR0/SI1131.WAV,but_we_cannot_start_off_with_a_clean_slate,43008
data/TRAIN/DR5/FDMY0/SI567.WAV,at_the_left_is_a_pair_of_dressy_straw_pumps_in_a_light_but_crisp_texture,101479
data/TRAIN/DR8/MKRG0/SX31.WAV,a_good_attitude_is_unbeatable,27853
data/TRAIN/DR2/MKAH0/SX358.WAV,george_seldom_watches_daytime_movies,42599
data/TRAIN/DR2/MDWD0/SX180.WAV,almost_all_colleges_are_now_coeducational,41063
data/TRAIN/DR7/MNTW0/SX202.WAV,how_much_allowance_do_you_get,32666
data/TRAIN/DR2/MKDT0/SX83.WAV,my_instructions_desperately_need_updating,42087
data/TRAIN/DR2/MRJM0/SX148.WAV,most_precincts_had_a_third_of_the_votes_counted,45671
data/TRAIN/DR5/FEXM0/SI1101.WAV,then_he_thought_me_more_perverse_than_ever,49972
data/TRAIN/DR2/MRMS0/SX300.WAV,amoebas_change_shape_constantly,33588
data/TRAIN/DR2/MDEM0/SX338.WAV,the_dark_murky_lagoon_wound_around_for_miles,57344
data/TRAIN/DR7/MHBS0/SI1575.WAV,suddenly_she_was_very_mysterious_and_dramatic,41780
data/TRAIN/DR5/MMCC0/SI1338.WAV,no_antigen_was_detectable_in_certain_dark_spherical_areas_in_most_cells,71988
data/TRAIN/DR3/FCMG0/SX162.WAV,her_auburn_hair_reminded_him_of_autumn_leaves,54477
data/TRAIN/DR1/MMGG0/SX179.WAV,we_could_barely_see_the_fjords_through_the_snow_flurries,48333
data/TRAIN/DR1/MCPM0/SX204.WAV,even_i_occasionally_get_the_monday_blues,38810
data/TRAIN/DR8/MCXM0/SX181.WAV,rich_looked_for_spotted_hyenas_and_jaguars_on_the_safari,61748
data/TRAIN/DR2/MRJM1/SI668.WAV,we_are_all_involved_in_them_deeply_involved,46285
data/TRAIN/DR1/MPSW0/SX77.WAV,bagpipes_and_bongos_are_musical_instruments,39629
data/TRAIN/DR2/MDBP0/SI1788.WAV,pretty_girls_among_them_with_blonde_hair_and_pert_faces,53249
data/TRAIN/DR2/MRJH0/SX259.WAV,tornados_often_destroy_acres_of_farm_land,54477
data/TRAIN/DR4/MJPM1/SX221.WAV,cory_attacked_the_project_with_extra_determination,48948
data/TRAIN/DR7/MNTW0/SI1068.WAV,any_organism_that_falters_or_misperceives_the_signals_or_weakens_is_done,85300
data/TRAIN/DR2/MRJM1/SX128.WAV,lots_of_foreign_movies_have_subtitles,37172
data/TRAIN/DR4/FSAK0/SI1930.WAV,a_rabbit_punch_redoubled_him,26829
data/TRAIN/DR4/MJLB0/SX266.WAV,withdraw_only_as_much_money_as_you_need,37172
data/TRAIN/DR4/MESG0/SI1962.WAV,another_snarled_close_overhead,31130
data/TRAIN/DR1/MJEB1/SI2097.WAV,left_mine_many_a_time_only_she_never_knew_it,56320
data/TRAIN/DR3/MRJB1/SX300.WAV,amoebas_change_shape_constantly,40960
data/TRAIN/DR6/FSDJ0/SX305.WAV,cottage_cheese_with_chives_is_delicious,37684
data/TRAIN/DR1/MKLW0/SI1844.WAV,hello_anyone_at_home,24576
data/TRAIN/DR6/FSGF0/SX27.WAV,did_dad_do_academic_bidding,32973
data/TRAIN/DR5/FLMK0/SX315.WAV,bob_found_more_clams_at_the_oceans_edge,45568
data/TRAIN/DR8/MMEA0/SI2018.WAV,they_were_shattered,16180
data/TRAIN/DR2/MDLC2/SI984.WAV,since_a_fall_or_blow_might_have_caused_it_a_cold_pack_was_usually_first_aid,62260
data/TRAIN/DR5/FJXM0/SX221.WAV,cory_attacked_the_project_with_extra_determination,47207
data/TRAIN/DR5/MMWB0/SI2249.WAV,did_you_know_he_is_advertising_his_ham_radio_equipment_for_sale_this_weekend,94208
data/TRAIN/DR1/FETB0/SX68.WAV,upgrade_your_status_to_reflect_your_wealth,42907
data/TRAIN/DR5/MDSJ0/SI2092.WAV,go_change_your_shoes_before_you_turn_around,33895
data/TRAIN/DR7/MJFR0/SI2235.WAV,you_dont_belong_in_professional_baseball,41063
data/TRAIN/DR4/FKDW0/SI1207.WAV,but_they_would_reconsider_it_they_assured_him_if_he_would_rewrite_it,75981
data/TRAIN/DR4/FCAG0/SX423.WAV,smash_lightbulbs_and_their_cash_value_will_diminish_to_nothing,55501
data/TRAIN/DR4/MFRM0/SI1785.WAV,on_the_bare_floorboards_a_man_lay_face_down,44648
data/TRAIN/DR5/FMPG0/SI972.WAV,we_send_shovels_cement_nails_and_corrugated_iron_for_roofs,85504
data/TRAIN/DR5/FDMY0/SI714.WAV,other_interpretations_present_the_music_as_an_essentially_intimate_creation,105370
data/TRAIN/DR2/MJRP0/SX45.WAV,addition_and_subtraction_are_learned_skills,40960
data/TRAIN/DR4/MPEB0/SI600.WAV,originals_are_not_necessarily_good_and_adaptations_are_not_necessarily_bad,67277
data/TRAIN/DR7/MCLK0/SI1660.WAV,the_car_door_crashed_shut,26829
data/TRAIN/DR2/FLMC0/SX22.WAV,when_all_else_fails_use_force,38503
data/TRAIN/DR1/MRAI0/SI1954.WAV,honey_he_whispered,24064
data/TRAIN/DR6/MMDB0/SX447.WAV,first_add_milk_to_the_shredded_cheese,30823
data/TRAIN/DR6/MTJU0/SI760.WAV,opaque_cantaloupe_and_transparent_wood_brown_were_used,50586
data/TRAIN/DR5/MSAS0/SX386.WAV,which_church_do_the_smiths_worship_in,44647
data/TRAIN/DR7/MJAI0/SI1604.WAV,he_believed_that_brave_boys_didnt_cry,43111
data/TRAIN/DR4/MRAB1/SI1478.WAV,he_did_not_mind_the_useless_kindly_questions,48231
data/TRAIN/DR4/MGXP0/SI525.WAV,the_desire_and_ability_to_read_are_important_aspects_of_our_cultural_life,73831
data/TRAIN/DR3/MCEF0/SI1765.WAV,no_other_visitor_inquired_for_her_that_evening,42394
data/TRAIN/DR3/FPAZ0/SX153.WAV,scholastic_aptitude_is_judged_by_standardized_tests,56832
data/TRAIN/DR3/FLTM0/SX260.WAV,remember_to_allow_identical_twins_to_enter_freely,53658
data/TRAIN/DR7/MCRE0/SI1751.WAV,one_more_muddleheaded_play_like_that_one_and_theyd_be_leading_him_away,61953
data/TRAIN/DR2/MRCW0/SX381.WAV,we_welcome_many_new_students_each_year,35328
data/TRAIN/DR7/MDLC1/SI2065.WAV,lifting_her_skirts_she_climbed_in_never_relinquishing_her_grip_on_his_arm,63898
data/TRAIN/DR3/MTLB0/SX234.WAV,the_paper_boy_bought_two_apples_and_three_ices,43520
data/TRAIN/DR7/MGAW0/SI1802.WAV,our_hypothetical_other_bum_who_killed_him_would_have_turned_out_his_pockets,59905
data/TRAIN/DR2/MJRP0/SX225.WAV,keep_the_thermometer_under_your_tongue,33178
data/TRAIN/DR6/FBCH0/SX416.WAV,a_huge_power_outage_rarely_occurs,61133
data/TRAIN/DR3/MHJB0/SI1647.WAV,if_it_ever_got_behind_me_the_beep_turned_to_a_buzz,46490
data/TRAIN/DR8/FNKL0/SX172.WAV,the_triumphant_warrior_exhibited_naive_heroism,51917
data/TRAIN/DR1/FDAW0/SX326.WAV,steve_collects_rare_and_novel_coins,45978
data/TRAIN/DR8/MRDM0/SX425.WAV,movies_never_have_enough_villains,29594
data/TRAIN/DR4/MCSS0/SX210.WAV,jeffs_toy_go_cart_never_worked,37479
data/TRAIN/DR5/FTLG0/SI483.WAV,this_staff_deserves_a_lot_of_credit_working_down_here_under_real_obstacles,76904
data/TRAIN/DR3/MHMR0/SI1119.WAV,the_record_teems_with_romance_and_adventure,40654
data/TRAIN/DR6/MSAT1/SX443.WAV,a_lone_star_shone_in_the_early_evening_sky,45978
data/TRAIN/DR6/MKLN0/SI2228.WAV,suppose_whats_his_name_got_a_sunburn,36660
data/TRAIN/DR3/FLJD0/SI2146.WAV,but_it_was_a_hopeful_sign_he_told_himself,38708
data/TRAIN/DR7/MMDG0/SI2035.WAV,he_felt_a_good_deal_less_shaky,33486
data/TRAIN/DR3/MAPV0/SX213.WAV,the_news_agency_hired_a_great_journalist,49357
data/TRAIN/DR4/FCAG0/SI1641.WAV,were_you_in_love_with_that_girl,23860
data/TRAIN/DR2/MJMA0/SI1495.WAV,two_gas_lamps_were_no_more_than_a_misleading_glow,47412
data/TRAIN/DR7/MCRE0/SX24.WAV,although_always_alone_we_survive,36558
data/TRAIN/DR7/MCTH0/SI579.WAV,usually_they_titter_loudly_after_they_have_passed_by,56628
data/TRAIN/DR2/MDBP0/SX78.WAV,doctors_prescribe_drugs_too_freely,37172
data/TRAIN/DR3/MDJM0/SI1455.WAV,the_single_curve_line_represents_a_specific_formulation_in_a_test_example,74240
data/TRAIN/DR7/FMAH1/SI2139.WAV,then_the_telephoning_began,28058
data/TRAIN/DR7/MRLJ1/SX231.WAV,i_honor_my_mom,18330
data/TRAIN/DR7/MADD0/SX448.WAV,spherical_gifts_are_difficult_to_wrap,41371
data/TRAIN/DR1/MDAC0/SI631.WAV,program_note_reads_as_follows_take_hands_this_urgent_visage_beckons_us,82228
data/TRAIN/DR5/FSMM0/SI1944.WAV,the_former_scouts_alibi_couldnt_be_shaken,42292
data/TRAIN/DR3/MJRH1/SI514.WAV,youre_afraid_to_talk_to_a_guy_you_idolize,44852
data/TRAIN/DR2/MKAH0/SX448.WAV,spherical_gifts_are_difficult_to_wrap,44544
data/TRAIN/DR1/MTRR0/SI918.WAV,we_know_that_actors_can_learn_to_portray_a_wide_variety_of_character_roles,66048
data/TRAIN/DR7/MAFM0/SI939.WAV,impressions_often_appear_in_a_symbolic_form_and_cannot_be_taken_at_face_value,63181
data/TRAIN/DR2/MTJG0/SX440.WAV,the_advertising_verse_of_plymouth_variety_store_never_changes,61133
data/TRAIN/DR2/MEFG0/SX285.WAV,rich_purchased_several_signed_lithographs,45672
data/TRAIN/DR2/MCTM0/SX360.WAV,i_assume_moisture_will_damage_this_ships_hull,47514
data/TRAIN/DR4/MMBS0/SI1781.WAV,the_shadow_vanished,32462
data/TRAIN/DR3/FSKC0/SX246.WAV,how_ancient_is_this_subway_escalator,37684
data/TRAIN/DR2/MTAT1/SI779.WAV,the_keelson_made_of_two_three_inch_widths_is_next_installed,71271
data/TRAIN/DR5/MJRG0/SI1996.WAV,you_shall_see_her_at_dinner,22733
data/TRAIN/DR7/MJJM0/SI1457.WAV,the_mixing_head_moves_back_and_forth_slowly_across_the_width_of_the_receptacle,58368
data/TRAIN/DR3/MREH1/SX429.WAV,a_toothpaste_tube_should_be_squeezed_from_the_bottom,52020
data/TRAIN/DR3/MRTC0/SI2088.WAV,hed_had_no_idea_how_unhappy_his_sweet_peach_had_been,59700
data/TRAIN/DR4/MGRP0/SI1317.WAV,being_based_on_so_few_events_these_results_are_of_dubious_validity,68916
data/TRAIN/DR8/MMEA0/SX128.WAV,lots_of_foreign_movies_have_subtitles,35021
data/TRAIN/DR2/MJEB0/SI1916.WAV,perhaps_it_was_all_a_vividly_conceived_dream,44647
data/TRAIN/DR4/MPRK0/SI467.WAV,he_really_crucified_him_he_nailed_it_for_a_yard_loss,67585
data/TRAIN/DR6/FBCH0/SI959.WAV,sometimes_soldiers_wrote_letters_while_bullets_were_whizzing_about_their_heads,74752
data/TRAIN/DR3/MMAM0/SI2227.WAV,youre_having_a_miserable_time_arent_you,30720
data/TRAIN/DR7/MBTH0/SI505.WAV,this_excellent_foreign_bomb_takes_only_six,46388
data/TRAIN/DR4/MJPM1/SX401.WAV,the_taxicab_broke_down_and_caused_a_traffic_jam,47002
data/TRAIN/DR1/FTBR0/SI2181.WAV,part_collie_part_wire_haired_terrier,39322
data/TRAIN/DR4/MPEB0/SX60.WAV,the_legislature_met_to_judge_the_state_of_public_education,52020
data/TRAIN/DR4/MPEB0/SI1860.WAV,were_not_drunkards_she_said,26624
data/TRAIN/DR5/MSRR0/SI1761.WAV,hiding_out_like_this_wont_get_him_anything_except_more_trouble_or_bullet,66868
data/TRAIN/DR4/MJMM0/SI625.WAV,a_tiny_handful_never_did_make_the_concert,37684
data/TRAIN/DR2/MDLC2/SX354.WAV,a_lawyer_was_appointed_to_execute_her_will,35431
data/TRAIN/DR5/FDTD0/SX121.WAV,trespassing_is_forbidden_and_subject_to_penalty,52532
data/TRAIN/DR1/FMEM0/SX387.WAV,the_giant_redwoods_shimmered_in_the_glistening_sun,60724
data/TRAIN/DR5/MRLD0/SX154.WAV,orange_juice_tastes_funny_after_toothpaste,36455
data/TRAIN/DR3/MJDA0/SI1661.WAV,do_you_know_where_might_have_gone,37581
data/TRAIN/DR3/MRDS0/SX447.WAV,first_add_milk_to_the_shredded_cheese,35944
data/TRAIN/DR2/MKAJ0/SX334.WAV,often_youll_get_back_more_than_you_put_in,31949
data/TRAIN/DR4/MTRC0/SI993.WAV,he_met_nobody_he_knew_on_this_walk,31744
data/TRAIN/DR2/FTMG0/SX452.WAV,in_developing_film_many_toxic_chemicals_are_used,53044
data/TRAIN/DR2/MDPS0/SI719.WAV,industry_interest_in_safety_goes_even_farther,44032
data/TRAIN/DR2/FDXW0/SX341.WAV,the_high_security_prison_was_surrounded_by_barbed_wire,42394
data/TRAIN/DR4/MPRT0/SI580.WAV,too_often_unless_he_hails_them_they_pass_him_by,44852
data/TRAIN/DR6/MBMA1/SX144.WAV,the_willowy_woman_wore_a_muskrat_coat,48333
data/TRAIN/DR2/FJKL0/SI1562.WAV,was_it_a_birthday_ball,19764
data/TRAIN/DR1/MPGH0/SI675.WAV,both_eventualities_are_possible_logically_but_practically_they_are_impossible,65741
data/TRAIN/DR5/MSRR0/SX141.WAV,pledge_to_participate_in_nevadas_aquatic_competition,59802
data/TRAIN/DR2/MPPC0/SI2042.WAV,you_came_well_equipped_to_die,26522
data/TRAIN/DR2/MJBG0/SX422.WAV,once_you_finish_greasing_your_chain_be_sure_to_wash_thoroughly,60109
data/TRAIN/DR2/MJHI0/SX338.WAV,the_dark_murky_lagoon_wound_around_for_miles,50381
data/TRAIN/DR2/MMXS0/SI2136.WAV,each_of_us_had_his_own_specialty_besides,44237
data/TRAIN/DR1/MTJS0/SX202.WAV,how_much_allowance_do_you_get,34919
data/TRAIN/DR5/MDAS0/SI1266.WAV,twenty_nine_exhibits_received_awards,38503
data/TRAIN/DR7/MKLR0/SX429.WAV,toothpaste_tube_should_be_squeezed_from_the_bottom,40448
data/TRAIN/DR3/FJLG0/SI1506.WAV,they_were_pursuing_him,25191
data/TRAIN/DR6/FHXS0/SX355.WAV,dolphins_are_intelligent_marine_mammals,47104
data/TRAIN/DR4/MFWK0/SX349.WAV,the_preschooler_couldnt_verbalize_her_feelings_about_the_emergency_conditions,67892
data/TRAIN/DR5/MVLO0/SX247.WAV,the_cigarettes_in_the_clay_ashtray_overflowed_onto_the_oak_table,57345
data/TRAIN/DR5/MWSH0/SI796.WAV,the_filtered_air_benefits_allergies_asthma_sinus_hay_fever,75879
data/TRAIN/DR7/FVKB0/SI529.WAV,wooded_stream_valleys_in_the_folds_of_earth_would_be_saved,54580
data/TRAIN/DR3/MCDD0/SX433.WAV,the_overweight_charmer_could_slip_poison_into_anyones_tea,48845
data/TRAIN/DR2/FMMH0/SI907.WAV,somehow_we_old_timers_never_figured_we_would_ever_retire,51712
data/TRAIN/DR5/MVLO0/SX157.WAV,remove_the_splinter_with_a_pair_of_tweezers,36968
data/TRAIN/DR3/MTJM0/SI1226.WAV,the_wheel_of_social_life_spun_around_the_royal_or_aristocratic_centre,61338
data/TRAIN/DR2/MJMA0/SI2125.WAV,his_black_hat_with_its_wide_brim_high_crown_and_fur_trim_rode_high,71271
data/TRAIN/DR3/MKXL0/SI1815.WAV,mike_was_of_legal_age_and_presumed_able_to_defend_himself_in_the_clinches,71066
data/TRAIN/DR7/FLET0/SI1137.WAV,his_name_became_synonymous_with_cold_blooded_cruelty,49563
data/TRAIN/DR4/MLJH0/SX154.WAV,orange_juice_tastes_funny_after_toothpaste,53248
data/TRAIN/DR5/MTMT0/SX128.WAV,lots_of_foreign_movies_have_subtitles,37377
data/TRAIN/DR1/MPGR0/SI1410.WAV,we_will_achieve_a_more_vivid_sense_of_what_it_is_by_realizing_what_it_is_not,65639
